"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,22.83333,2.6,0.05111367,127.5342,0,1,0,120,1,7
1,0,20.33333,1.536,0.1757384,245.3308,0,0,0,12,1,3
1,0,83.5,2.8725,0.06829016,179.1783,1,0,0,19,1,9
1,0,24.5,4.5,0.1501082,149.545,0,0,0,21,1,6
1,0,33.75,3,0.0418539,253.3658,0,0,1,14,1,1
0,0,25.08333,2.65,0.07067624,20.47917,0,0,0,12,1,9
1,0,23.16667,3.92,0.2269911,41.81667,0,0,0,18,1,0
1,0,65.91666,9,0.04856136,118.7133,1,0,1,4,1,7
1,0,47,5.4,0.08677917,225.4592,0,0,3,12,1,6
0,2,30.75,4.1125,0.0005183585,101.2008,1,0,4,17,1,8
0,0,35.33333,6,0.01023621,0,1,0,2,84,1,18
1,0,25.33333,2.42,0.006652,10.42,1,0,0,49,1,19
0,2,35.91667,3.38,0.3406356,0,1,0,0,18,1,2
1,0,22.83333,3.095,0.002742857,0,0,0,2,12,1,0
1,0,27.75,2.65,0.005961538,159.655,0,0,1,8,1,16
1,0,37.08333,2.8,0.01020614,59.11917,0,0,0,14,0,5
0,1,32.66667,2.4,0.06297679,0,0,0,0,14,1,11
1,0,37.75,5.9,0.06604102,59.1475,0,0,3,12,1,10
0,10,21.5,1.53,0.00024,46.29167,1,1,0,204,1,11
1,0,29.5,2.8,0.08901566,249.1658,0,0,0,12,1,13
1,0,32.33333,6,2e-04,50.08333,1,0,4,179,1,6
1,0,58.08333,3.4,0.02659568,97.18417,0,1,1,132,1,4
0,0,23.83333,7.88,0.1174231,0,0,0,0,5,1,0
1,0,57.66667,3.6,0.05074,105.125,1,0,0,125,1,13
0,1,23.66667,1.8,0.0006666667,0,0,0,2,48,1,10
1,0,25.66667,7,0.18692,327.11,0,0,0,15,1,5
1,0,35.83333,2.4,0.02359458,46.60583,1,1,1,28,1,6
1,0,34.83333,5,0.0572476,238.365,1,0,2,9,1,8
1,0,37.5,3.248,0.02089871,56.14917,0,0,2,144,0,2
1,0,40.33333,2.35,0.06488553,126.6508,0,0,2,26,1,0
1,0,24.41667,3.3,0.0003636364,33.57083,0,0,0,60,1,17
1,0,31.25,4.8,0.1011433,404.49,1,0,0,12,1,13
0,0,38.25,4.74,0.0676087,0,1,0,0,13,1,0
1,0,29.83333,5.5,0.04630688,80.45084,1,0,0,14,1,14
1,0,35.91667,3.5,0.1181043,8.333333,1,0,0,59,1,13
1,0,34.16667,3.5995,0.07213325,862.9642,0,0,2,27,1,9
0,0,80.16666,1.65,0.0007272727,68.38417,0,0,0,12,1,0
1,0,24.33333,3.9,0.09410384,88.94667,0,0,2,27,1,0
1,0,49.58333,1.632,0.0001859543,238.3275,1,0,1,42,1,13
0,1,23.41667,3,0.004701667,0,0,0,1,27,1,5
0,0,21.25,1.75,0.1980021,11.16667,1,0,0,528,0,5
0,0,22.33333,3.75,0.00032,0,0,0,0,3,0,6
1,0,22.91667,3,0.006635826,122.9292,0,0,0,12,1,1
1,0,55.25,7.88,0.06697714,273.49,1,1,2,96,1,9
1,2,26.66667,3,0.124375,310.9375,0,0,0,10,1,10
1,0,35.83333,2.42,0.05948347,498.9267,0,0,0,56,1,10
1,0,30.16667,2.19,0.4874438,889.585,0,0,0,6,0,6
1,0,25.33333,3.64,0.09851731,94.11833,0,0,0,41,1,7
1,1,53.58333,4.5,0.0998702,832.2433,1,0,3,6,1,7
0,0,34.16667,3.5995,0.006145161,0,0,0,0,14,1,1
1,0,34.83333,2.5,0.0611788,127.3725,1,0,0,12,1,13
1,0,32.16667,2.37,0.008436268,106.7208,1,0,0,51,1,13
1,0,31.75,2.15,0.01070092,227.6017,0,0,1,12,1,16
1,0,38.58333,4,0.1139598,406.9792,0,0,0,120,1,7
1,0,22.41667,3.1,0.2400213,620.055,0,0,0,177,1,0
0,0,31,4.0104,0.000299222,30.0525,1,0,0,38,1,0
1,0,29.08333,4.58,2e-04,285.2825,0,0,0,96,1,8
1,0,33.75,3.7,0.1306339,376.6342,1,0,1,12,1,2
0,4,38,2.65,0.0007019597,0,0,0,2,42,1,9
1,0,27.66667,2.15,0.0005581395,122.1917,0,0,0,97,1,1
1,0,25.16667,4,0.03124,84.275,0,0,2,28,1,17
0,4,40.33333,4,0.01560016,0,0,0,0,72,1,32
0,0,23.83333,1.5678,0.06044576,0,0,0,1,2,1,0
1,0,37.58333,2.9623,0.002227999,12.08333,0,1,1,51,1,3
1,0,45.75,4.4,0.09362111,210.6475,0,0,0,9,1,18
1,0,27.58333,4,0.01495,198.5483,1,0,3,4,1,0
1,0,35,4,0.0775176,161.1617,0,0,0,18,0,0
0,5,31.75,2.56,0.0002666667,0,1,0,3,36,1,2
1,0,33.75,2.6,0.0006666667,1011.333,0,0,1,5,1,13
1,0,23.5,2.5,0.06718982,0,0,0,0,36,1,0
1,0,46.33333,2.42,0.01701942,34.15583,0,0,1,168,1,11
1,0,23.25,2.6796,0.007277206,15.58333,0,0,4,36,0,0
1,0,26,1.2,0.001,114.2533,0,0,1,15,0,10
1,0,28.16667,3.1,0.0004615385,323.0633,1,0,2,31,1,5
0,0,26.33333,1.5,0.09007061,0,0,0,2,8,1,0
1,0,28.5,2.85,0.08745825,344.1808,1,0,0,50,1,19
1,5,0.1666667,2.4852,0.1843664,497.7058,0,0,3,25,1,16
0,0,36.58333,2.22,0.001998425,0,0,0,2,90,1,4
0,0,30.16667,4.9,0.4582348,0,0,0,2,10,1,3
1,1,43.25,2.9,0.0003037975,87.105,0,0,2,42,1,12
0,2,28.33333,1.7123,0.0003636364,0,0,0,0,36,1,17
0,0,44.58333,2.5,0.03544926,0,0,0,2,62,1,18
1,1,34,2.205,0.04400998,80.86833,1,0,0,24,1,2
1,1,31.66667,1.7,0.0007058823,143.3467,1,0,1,27,1,18
0,0,25.41667,2.7,0.04682963,0,0,1,0,48,0,1
1,0,34,3.7,0.02921738,583.7783,1,1,2,5,1,9
0,1,27.66667,5.49,0.0005660377,732.9792,0,0,1,44,1,19
1,4,34.5,6.2,0.1840382,950.8641,0,0,0,60,1,11
1,0,46.33333,2.5,0.0509016,568.7742,0,0,1,24,1,2
1,1,38.58333,3.2,6e-04,141.6883,0,0,0,52,1,3
1,0,35.91667,2.4,0.2154031,0,0,1,3,160,1,9
1,0,26.83333,4.03,0.04091464,15.94083,1,1,0,26,1,3
0,0,51.75,3,4e-04,0,0,0,0,51,1,0
1,0,24.91667,4.8,0.1534315,1637.527,1,0,0,60,1,7
1,0,27.83333,1.99,0.06038794,100.1433,1,0,1,12,1,0
1,0,37.33333,1.92,0.05719193,320.6758,0,0,1,64,1,9
1,1,28.33333,3.9,0.1640628,683.4283,1,1,1,49,1,17
1,1,40.83333,2.16,0.05783512,179.7708,1,0,1,38,1,7
1,0,23.5,1.83,0.07969773,108.9775,0,0,1,12,0,10
1,0,20.41667,2.2375,0.05063821,643.3233,0,0,1,22,1,1
0,0,46.16667,2.4,0.111812,0,0,0,0,9,1,5
0,0,24.25,8.1,0.0559685,167.8267,1,0,3,108,1,17
1,0,25.66667,5.5,0.1535069,703.4067,1,0,1,30,1,13
1,0,27.25,2.16,0.07033833,105.5075,0,0,0,6,0,4
1,0,55.33333,7,0.221529,160.4517,0,1,0,13,1,31
1,0,36.91667,2.6,0.07505192,0,1,0,2,54,1,6
1,0,32.25,2.5,0.00048,0,0,0,0,27,1,13
1,0,28.25,1.5,0.07661206,111.8392,0,0,1,48,1,10
1,0,49.16667,5.2,0.01664154,58.93083,1,0,2,15,1,6
1,1,24.16667,1.944,0.000617284,347.9483,0,0,2,12,1,5
1,0,32.66667,2.16,0.001833333,324.6183,0,0,0,25,1,2
1,0,32.58333,10,0.09980781,831.7317,0,0,3,12,1,14
1,0,36,2.5,0.1304742,337.0583,1,0,1,6,0,18
1,0,29.25,3.1,0.004155556,424.1767,0,1,0,63,1,5
1,0,27.58333,5.2,0.04137513,134.3858,1,0,3,12,1,6
1,0,24.5,3.75,0.2339912,232.2758,0,0,1,12,1,1
1,0,61,1.5,0.2685167,2001.547,1,0,1,372,0,24
1,0,38.83333,2.52,0.08646706,20.18083,0,0,0,138,1,8
0,0,25.66667,1.8504,0.1172833,0,0,0,0,14,1,17
1,0,58.91667,2.9,0.05832653,119,0,0,0,8,1,0
1,0,27.08333,1.89,0.04420053,6.145833,1,0,0,51,1,12
1,3,39,4,0.04514543,0,1,0,1,113,1,12
1,0,24.16667,2.7885,0.0004303389,0,1,0,2,233,1,16
1,0,49.66667,2.7,0.08877037,523.125,1,0,0,3,0,13
1,4,24.83333,2.8,0.096285,224.5817,0,0,0,12,0,7
0,2,32.16667,3.7,0.0004285714,0,1,0,3,12,1,11
1,0,47,2.1375,0.104378,391.4175,1,0,0,42,1,4
0,3,41.75,3.8,0.03137474,0,1,0,1,38,1,3
0,0,42.66667,5,0.00024,0,0,1,0,13,1,18
1,0,23.33333,1.5,0.1132511,379.2983,0,0,1,2,1,5
1,0,25.16667,2.5,0.00048,0,0,1,1,24,1,18
1,0,26.58333,3.2,0.1495691,150.2917,1,0,2,97,1,0
0,0,22.91667,6.5,0.3860019,34.09167,1,0,2,12,1,1
1,0,28.58333,2.06,0.0005825243,423.1267,1,0,0,94,1,12
0,0,32.16667,1.7,0.0210496,0,1,0,1,28,0,0
1,0,48.91667,3,0.09670267,58.99083,0,0,2,120,0,7
0,0,22.91667,2.45,0.0005797101,145.7192,1,0,3,1,1,8
1,0,20.08333,3.4,0.1540159,0.9166667,1,0,0,24,0,0
1,0,26.08333,2.5,0.245766,831.7317,0,0,1,13,1,15
0,5,27.66667,3,0.1275373,318.51,1,0,0,44,1,10
0,0,26.83333,2.6,0.0004615385,189.6842,0,0,0,48,1,0
1,0,27.75,3.5,0.02071958,194.4667,0,0,0,3,0,1
1,0,23.08333,5.2,0.0004615385,0,0,0,4,37,0,7
0,0,23.91667,2.25,0.0007334963,0,0,0,1,13,1,0
1,0,49.66667,2,0.0229845,37.97417,1,0,0,25,1,7
1,0,27.08333,3.2875,0.115781,395.585,1,0,1,41,1,14
1,0,23.83333,5.5,0.08264108,204.5367,0,0,2,4,1,7
1,0,25.33333,5.5,0.03501987,148.3725,1,0,3,12,1,0
1,0,27.25,5.5,0.06493969,170.4667,1,0,2,36,1,9
1,0,46.5,3.5,0.08228679,191.8358,0,0,0,48,1,4
0,0,40.91667,4.2,0.07896433,4.583333,0,0,0,14,1,11
1,0,30,5.1,0.101359,0,1,0,1,38,0,10
1,0,46,5.5,0.01111111,251.5208,0,0,0,12,1,4
0,0,51.91667,2.06,0.0005825243,0,1,0,1,38,1,6
1,0,35.91667,3.7,0.3706127,1482.368,1,0,0,12,1,0
0,0,34.58333,3.4,0.06075971,0,0,0,0,12,0,0
1,0,40.66667,4.14,0.001798365,446.415,1,0,2,12,1,18
0,4,36.91667,11,0.0006486487,0,1,0,2,42,1,2
0,0,23.5,7,0.05023986,0,1,0,3,3,1,0
1,0,56,3.6,0.1525236,457.4875,1,1,0,12,1,10
1,0,29.16667,2,0.038431,69.79333,1,0,0,77,1,7
0,0,22.83333,2.06,0.011423,0,0,0,0,31,1,0
0,0,22.08333,3.9,0.03311243,0,0,0,0,120,0,3
0,3,36.5,4,3e-04,0,1,0,0,28,1,5
1,0,34.83333,2.75,0.001095238,8.75,1,0,4,168,1,16
1,0,30.5,3.95,0.07802456,256.6642,0,0,0,62,1,20
1,0,56.91667,7,0.01116743,64.56,1,0,3,96,1,7
1,0,49.83333,6,0.002791667,6.145833,1,0,2,18,0,6
0,0,29.08333,5.1,0.002743142,47.7875,0,0,1,120,1,5
1,0,53,3,0.01771837,35.675,0,0,1,3,1,1
1,0,31.16667,2,0.09599761,569.5458,1,0,3,42,0,6
1,0,54.08333,4,0.01336725,212.4783,0,0,1,188,1,13
1,0,28.83333,2.58,0.0004651163,188.105,1,1,1,16,1,11
0,0,20.83333,5.5689,0.04341593,7.083333,0,1,0,30,0,7
1,0,27.33333,2.2,0.2703846,77.04667,1,0,0,6,1,16
0,0,37.58333,4.475,0.0002681564,0,0,0,0,84,1,0
1,0,33.25,1.7,0.0229845,8.778334,0,0,0,146,1,17
1,0,28.08333,3,0.01378125,174.925,0,0,0,12,1,0
1,0,27.16667,2.3558,0.04339778,130.0267,1,0,0,56,1,5
1,0,50,1.8744,0.0552038,360.995,1,0,0,250,1,11
1,0,39.33333,2.06,0.049059,114.6017,1,0,0,192,0,7
1,0,45.5,6.5,0.0001846154,113.2958,0,1,2,16,1,9
1,0,34.58333,5.1,0.0970047,33.5075,1,0,0,10,1,9
1,0,63.16667,3.1782,0.02048182,483.0608,0,0,1,192,0,15
0,0,28,6,2e-04,0,0,0,4,5,0,0
1,0,34.58333,6.9,0.04437958,206.3817,1,0,0,14,1,0
0,0,29.33333,2.55,0.3213481,0,1,0,1,28,1,3
1,0,0.5833333,2.5,0.0831712,173.0233,0,0,0,150,1,11
0,0,25.66667,4,0.0049,7.416667,0,0,1,26,1,13
0,0,34.58333,3.4,0.0003529412,0,0,0,3,85,1,0
1,0,27.16667,2.6796,0.007277206,15.58333,0,0,4,36,1,0
1,0,22.5,1.8,0.1196106,178.9158,0,0,0,6,1,2
1,0,25.33333,1.56,0.03501987,1532.773,1,0,0,12,1,4
1,0,22.5,2.5,0.00048,149.5508,0,0,3,3,0,3
1,0,34.58333,1.8804,0.00297809,412.1867,0,0,0,4,1,0
1,2,36.58333,2.3,0.0003108808,59.1475,1,0,0,18,1,9
0,0,19.66667,3.5,0.0004761905,0,1,0,0,1,1,9
1,0,47.75,1.78,0.006635826,13.91667,0,0,0,12,1,4
1,0,29.08333,4.01,0.0092175,8.333333,1,0,0,4,1,15
1,0,39.75,12.4999,0.2975549,3099.505,1,0,2,4,1,10
1,0,31.5,2,0.2253456,274.9467,0,0,0,6,1,9
1,3,46.5,2.2,0.2204731,1010.502,0,1,0,72,1,6
1,0,28.41667,2.275,0.04983472,94.145,0,0,0,9,1,3
1,0,54.75,3.4,0.0943482,215.4392,0,0,0,12,1,14
0,0,21.41667,1.75,0.3860019,0,1,0,1,28,0,6
1,0,25.83333,3.25,0.008601538,22.4625,1,0,0,48,0,6
1,0,45.08333,2.2,0.05078546,93.10667,0,0,0,120,1,12
0,0,35.91667,2.32,0.0006486487,0,0,0,3,3,1,0
1,0,30.58333,4,0.1486019,396.2717,1,0,2,12,1,7
1,0,54.5,4.3,0.0001846154,632.0808,1,0,1,50,1,6
1,0,43.08333,3.5,0.08052638,326.5667,1,0,2,18,0,7
1,0,34.08333,8.1,0.01257576,747.67,0,0,2,96,1,15
0,1,44.58333,4.2,0.05105425,170.1808,1,0,0,28,0,0
1,1,33.91667,2,0.06716603,1510.534,0,0,0,24,0,5
1,0,0.75,2.25,0.02358028,20.08333,0,0,0,18,0,2
0,0,51.25,2,6e-04,0,0,0,0,108,1,2
0,7,25.91667,2.6,0.0005929733,0,0,0,3,36,1,3
1,0,40.83333,2.52,0.00768908,188.1858,0,0,0,12,1,0
1,0,34.75,2,0.05726571,150.1767,0,1,0,128,0,6
1,0,34.33333,1.76,0.4745083,1898.033,0,0,3,12,1,12
1,0,23.25,3.5,0.1877141,675.7708,0,0,2,4,1,11
0,1,30.83333,4.35,0.0006091371,0,0,0,0,59,1,5
1,0,34.08333,1.6,0.06167429,0,0,0,0,24,1,1
1,0,35.16667,4.815,0.04295223,38.365,0,0,2,24,1,18
0,1,43.33333,2.7,0.3706127,79.51083,0,0,0,3,1,4
0,0,29.83333,3,0.0002608696,0,0,0,0,28,1,3
1,0,62,1.638,0.06251058,400.9117,1,0,0,270,1,4
0,2,34.58333,2.9,0.0970047,0,1,0,1,3,1,0
1,0,21.5,2.3779,0.01799908,91.17667,0,0,0,6,0,0
0,0,31.91667,2.3,0.0005714286,0,0,0,0,3,1,2
1,0,49,8.1,0.09833618,111.6175,1,0,0,252,1,0
0,0,40.5,5.5,0.0003361345,30.0525,0,1,2,31,1,7
0,0,25.16667,3.42,0.000617284,0,0,0,1,3,1,0
1,0,37.75,5,0.03314945,188.7275,1,0,4,151,1,25
1,0,28.16667,3,0.04979033,124.4758,1,0,1,84,1,11
1,0,47.16667,2.95,0.05167186,297.0317,1,0,1,144,1,8
1,0,28.33333,2.8,0.007129848,38.71416,1,0,0,5,1,7
1,0,25.25,5.5,0.03733385,15.41667,0,0,0,3,1,0
1,0,45.5,6.5,0.03532235,74.72667,0,0,2,11,1,0
1,0,22.91667,2.5,0.2395248,498.9267,0,0,0,12,1,11
0,1,30.91667,3,0.003666667,0,0,0,0,4,1,9
1,0,27.25,3.25,0.03124,105.5075,1,0,2,6,1,17
1,0,28.16667,2.6,0.06025,100.4167,1,0,1,70,0,9
1,0,51.83333,3.6,0.1362319,135.045,1,0,1,125,1,3
1,0,23.66667,3.115,0.007781739,14.33167,1,0,2,14,0,11
0,1,21.5,1.78,0.04957879,0,0,0,0,5,1,1
0,0,25.08333,3.836,0.1362319,0,1,1,0,18,1,3
1,0,21.83333,4.9,0.01453408,189.1767,0,0,2,159,1,6
0,0,42,3.4,0.0003529412,0,1,0,0,14,1,0
1,0,19.16667,1.9,0.2829621,66.26417,1,0,0,36,1,3
1,0,27.5,4,0.03421425,0,0,0,2,24,1,12
0,0,25.75,6,0.001833333,8.333333,0,0,0,24,1,14
1,0,22.91667,6.5,0.1660628,215.8817,0,0,2,12,1,0
1,0,27.91667,4.075,0.0519919,188.1858,0,0,1,123,1,7
0,5,25.25,1.8,0.4559923,0,0,0,0,75,1,1
1,0,24.16667,2.51,0.08017754,240.38,0,0,0,12,0,0
1,0,28.16667,4.375,0.02481051,89.955,1,1,1,18,0,1
1,0,40.91667,2.35,0.06488553,173.4675,0,0,1,24,1,3
1,0,21.58333,4,0.042129,140.3467,1,0,0,24,0,3
0,0,35,4.8,0.1011433,0,1,0,1,63,1,8
1,0,32.16667,7,0.1178903,294.5592,1,0,1,9,1,0
1,0,29.41667,3.5,0.07229714,68.35917,1,0,5,36,1,5
1,0,39.75,3.5,0.03496943,164.81,1,0,0,17,1,3
1,0,34.83333,6.9,0.07231405,1088.739,1,0,4,63,1,4
1,0,22.5,1.8,0.01511711,47.7875,1,0,2,4,1,0
1,0,24.08333,2.04,0.1136103,50.02833,0,0,0,109,1,5
1,0,37.33333,5.1,0.08108,344.0067,1,0,2,126,1,17
0,2,44.58333,3.1,0.0005333333,0,0,0,0,75,1,5
1,0,20.16667,7.1,0.04148197,245.3517,1,0,2,12,1,0
1,0,32.08333,3.9,0.1426413,285.2825,1,0,0,6,0,3
1,0,30.58333,1.65,0.006686838,17.58333,0,0,0,19,1,12
1,0,24.33333,3,0.2897866,0,1,0,4,5,1,4
1,0,39.58333,4.81,0.01105884,323.9517,1,0,0,8,1,9
1,0,39.66667,3,0.02240434,55.76083,1,0,1,132,1,22
1,0,24.16667,1.51,0.04356111,97.5125,1,0,2,8,1,2
0,0,38.83333,5.4,0.0007941761,0,0,1,0,108,1,15
1,0,37.08333,8.124,0.03150603,213.1292,0,0,0,120,1,2
1,0,27.83333,3.04,0.146526,95.9975,1,0,1,13,1,11
1,0,29.5,2.08,0.04364765,100.3367,1,0,1,12,1,11
0,0,28.91667,2.2,0.0007941761,244.6533,0,0,0,13,1,9
1,1,31.08333,2.7,4e-04,144.3842,1,0,2,3,1,2
1,0,30.33333,2.6,0.0698588,43.33917,1,0,0,12,1,4
0,5,21.08333,2.5,0.0298332,0,1,0,2,18,1,0
1,0,44.58333,3.8,0.05987158,216.165,1,0,0,23,1,13
1,0,41.58333,2.3,0.04575044,87.105,0,0,0,5,1,12
1,0,38.83333,6.5,0.007586207,1569.677,0,0,4,2,1,18
1,0,34.91667,2.58,0.07673334,103.3283,1,0,2,19,1,15
1,0,26,1.8468,0.011423,158.6067,0,0,0,13,1,11
1,0,38.41667,2.35,0.06853744,133.9692,0,0,0,93,1,8
0,2,24.91667,2.5,0.00048,0,0,0,0,84,1,0
1,2,52.25,4.9,0.06697714,0,0,0,0,1,1,6
0,0,37.16667,2.6,0.0007142857,171.8608,1,0,3,120,1,9
0,0,25.33333,2.64,0.0004545455,0,0,0,0,93,1,0
1,1,28.25,2.3,0.04983472,66.30083,1,0,2,31,1,6
1,0,35.33333,2.5,0.2339912,58.50583,1,0,0,15,0,1
0,0,25.41667,4.44,0.0002702703,0,0,0,2,98,1,3
1,0,28.16667,4.075,0.006872069,22.98667,1,0,1,38,0,8
0,0,45.75,4.4,0.0006091371,0,0,0,1,9,1,2
0,0,27.08333,3,0.0004444444,0,0,0,0,3,1,2
1,1,26.08333,2.75,0.1835625,647.2067,1,0,1,6,1,11
1,0,29.33333,2.4,0.01013447,309.91,0,0,2,134,1,12
1,0,33.66667,2.6,0.0449081,78.25584,1,0,0,52,1,3
1,0,42,3.2388,0.0003705076,0,1,0,3,50,1,9
1,0,48.33333,3,0.09599761,569.5458,1,1,0,180,1,12
0,0,28,3.3,0.1568097,0,0,0,1,3,1,0
1,0,51.58333,12.4999,0.0005106383,3099.505,1,0,0,36,1,15
1,2,30.5,2.16,0.0005555556,344.4708,0,0,0,74,0,20
0,0,23.25,2.6,0.03666654,0,1,0,0,12,1,6
1,0,40,2.3115,0.01116311,92.44167,0,0,0,158,1,9
0,0,26.83333,1.7,0.0007058823,0,0,0,0,6,0,0
1,0,42.08333,5.5,0.0723855,323.9517,0,0,0,6,1,4
0,0,42,4.8,0.0801425,0,0,0,0,22,1,2
1,0,34.25,3.25,0.05890216,101.6833,1,0,0,109,1,9
1,0,23.33333,1.85,0.06716603,87.14917,0,0,0,24,1,5
1,0,23.66667,2,0.595776,81.265,1,0,2,24,1,7
1,1,25,2.7,0.0315875,643.3233,0,0,0,252,1,8
1,0,47.83333,1.6,0.03474402,5.833333,0,0,1,210,1,6
1,0,58.08333,2.8065,0.1804298,860.755,1,1,1,204,1,10
1,0,29.83333,1.8744,0.0552038,85.97833,1,1,0,250,1,4
1,0,47.5,3.9,0.1792845,297.9717,0,0,1,24,1,15
1,0,30.58333,4.5,0.00048,359.1225,0,0,5,6,1,3
1,0,25.91667,3.7,0.08436351,260.1208,0,0,0,236,1,5
1,0,24.5,4.5,0.002743142,562.3592,0,0,0,120,1,13
1,0,27.16667,2.6,0.8778461,274.9467,0,0,0,13,1,7
1,0,33.16667,1.566,0.07067624,91.7325,0,0,0,84,1,1
1,0,38.91667,3,0.04979033,30.54833,1,0,1,24,1,5
1,0,34.08333,2.4,0.08183375,493.7333,0,0,0,180,1,0
1,0,28.83333,1.85,0.04339778,93.31,0,1,0,56,1,10
1,0,24.08333,2.9,0.1794971,325.85,1,0,0,24,1,5
1,0,40.83333,3.73,0.05783512,49.41667,1,1,1,63,1,2
1,0,52.41667,1.89,0.02392328,38.70833,0,0,1,240,1,6
1,0,20.25,3.2,0.05367281,142.8775,0,0,0,24,1,7
1,0,25.41667,1.6417,0.3715959,154.8592,0,0,2,19,1,9
1,0,22.08333,6.2,0.006145161,91.7325,0,0,0,61,1,6
1,0,24.41667,4.1125,0.02962699,101.2008,0,0,1,37,1,23
1,0,22.83333,5.7,0.03650327,568.7742,1,1,0,36,1,11
1,0,22.41667,3.9946,0.0005929733,253.6292,0,0,0,268,1,2
1,0,28.75,4.8,0.01238,61.7425,1,0,0,27,1,16
1,0,19.41667,3.1,0.08415,546.5033,0,0,1,3,1,0
1,0,29.83333,3.7,0.08436351,1836.976,0,0,0,24,1,7
0,0,22.91667,2.1,0.03028024,34.09167,0,0,2,48,1,21
1,0,47.41667,5.77,0.0448939,51.75,1,0,1,288,1,11
0,1,36.41667,3,4e-04,0,1,0,0,48,0,1
1,0,27,2.675,0.06167429,544.5208,1,0,0,67,0,0
1,0,30.16667,4.16,0.0002884615,0,1,0,2,12,1,0
1,0,24.83333,2.1,0.1375624,61.16667,1,0,1,24,1,5
1,0,28,2.4,0.0337825,143.4292,0,0,1,24,1,10
0,0,39.16667,3.12,0.02673974,0,1,1,2,46,0,3
1,0,47.83333,3,0.03474402,480.3233,0,0,1,47,1,1
1,0,45.75,5,0.001525,199.0042,1,0,0,144,1,11
1,3,32,1.6213,0.0007401468,127.9833,1,0,0,48,0,15
1,5,31.75,4.3681,0.04429271,160.4792,1,0,3,36,1,10
1,0,21.66667,2.16,0.0004735596,198.5483,0,0,0,14,1,7
1,2,35.91667,1.85,0.0006486487,0,1,0,1,62,1,11
0,4,32.08333,2.7161,0.0004418099,0,0,0,0,36,1,3
1,0,21.08333,4.04,0.01336535,577.9833,0,0,0,143,1,6
1,0,47.33333,2.7495,0.2148416,132.4717,0,0,1,156,0,11
1,0,27.83333,3,0.1608053,308.925,1,0,1,60,1,16
1,0,30.66667,2.8,0.01421429,179.1783,0,0,0,19,1,19
1,0,27.58333,5.97,0.000201005,79.36083,1,0,1,3,1,5
1,0,35.5,5.5,0.0841927,3.75,0,0,0,4,1,5
0,0,47.91667,8.4,0.03501814,0,1,0,3,6,1,31
1,0,21.91667,5.4,0.01299352,58.05416,1,1,0,108,1,4
0,0,30.08333,3.75,0.000299222,0,0,0,1,134,0,9
1,1,23.5,2.466,0.003928571,0,1,0,0,14,1,3
1,0,40,3.5,0.06996286,47.08167,1,0,3,42,1,10
1,0,23.83333,1.99,0.03496332,222.5392,0,0,2,8,1,5
1,0,38.16667,4.6,0.05416889,205.5133,1,0,2,57,1,0
0,0,35.58333,1.636,3e-04,0,0,0,2,13,1,0
1,0,37.66667,3.5,0.06206229,332.7042,1,1,0,168,1,0
1,0,38.41667,2.15,0.042129,0,1,0,0,24,0,7
0,0,23.25,2.7495,0.2148416,0,0,0,0,32,0,7
1,0,28.08333,3.5,0.09068,483.0608,1,0,1,14,0,0
1,1,44.58333,1.8,0.0006666667,15.94083,0,1,0,60,1,3
1,0,25.41667,3.4064,0.06364079,180.655,1,1,4,6,1,7
0,0,24.83333,4.9,0.04957879,0,0,1,2,48,0,12
0,0,30.16667,2.6,0.0002884615,0,0,0,0,27,1,7
0,0,24.66667,2.0676,0.2071184,0,0,0,0,4,1,17
0,0,26.66667,2.4,0.05026682,0,0,0,0,42,1,11
0,0,25.16667,4.6,0.008915205,0,0,0,0,3,1,0
1,0,21.91667,7,0.05414866,64.56,0,0,3,8,1,6
1,0,40.41667,5.43,0.0501734,209.0558,1,0,3,10,1,11
1,0,24.08333,2.5,0.01050802,498.9267,0,0,0,12,1,4
1,14,48.25,2.4192,0.05800388,116.3525,0,0,1,120,1,7
0,2,24.66667,3.4,0.05114029,0,0,0,2,12,1,12
0,0,23.5,3.6,0.00048,0,1,0,0,120,0,12
1,0,36.58333,2.5,0.0887728,184.9433,0,0,0,12,1,0
1,0,49.58333,1.75,0.04295223,15.3325,1,0,1,192,1,3
1,0,32,3.3,0.06044576,166.0592,0,0,0,8,1,5
1,0,40.91667,4.5,0.01022222,10.29083,1,0,3,84,1,9
1,1,36.5,2.466,0.000486618,193.3225,1,0,0,14,1,20
1,0,45.75,2.7,0.0003529412,0,0,0,0,28,1,4
0,0,25.25,1.6,0.2071184,0,0,0,0,12,1,2
1,0,34.66667,6.9,0.06658583,349.2017,1,0,3,15,1,0
1,0,40.75,4.8,0.1537802,615.1208,0,0,3,12,0,17
1,0,18.75,1.92,0.06387195,208.0833,0,0,0,64,0,1
1,0,40.33333,2.8,0.04957879,221.8892,0,0,0,19,1,0
1,0,32.16667,9.7867,0.02467697,546.5033,0,0,0,3,0,16
1,1,29.33333,3.5,0.1076917,366.745,0,0,0,19,1,0
1,1,43.41667,2.25,0.02382222,44,0,0,0,86,1,6
1,1,31.75,3.5,2e-04,30.36917,0,0,1,36,1,5
1,0,21.83333,4,0.08191958,299.8858,0,0,0,37,0,6
1,1,30.83333,4.5,0.09576601,73.1725,0,0,0,28,1,5
1,0,23,1.6,0.1506275,246.5708,0,0,0,17,1,3
